Date Time,T (degC),rh (%)
18.12.2016 08:40:00,1.25,96.8
18.12.2016 08:50:00,1.23,97
18.12.2016 09:00:00,1.19,97.1
18.12.2016 09:10:00,1.31,97.4
18.12.2016 09:20:00,1.34,97.3
18.12.2016 09:30:00,1.43,97.5
18.12.2016 09:40:00,1.49,97.5
18.12.2016 09:50:00,1.66,97.7
18.12.2016 10:00:00,1.85,97.7
18.12.2016 10:10:00,1.61,97.1
18.12.2016 10:20:00,1.63,97.5
18.12.2016 10:30:00,1.85,97.5
18.12.2016 10:40:00,2.01,97.3
18.12.2016 10:50:00,2.17,97.3
18.12.2016 11:00:00,2.56,96.8
18.12.2016 11:10:00,2.77,95.8
18.12.2016 11:20:00,3.46,95.2
18.12.2016 11:30:00,4.32,91.1
18.12.2016 11:40:00,4.75,87.2
18.12.2016 11:50:00,4.85,85.7
18.12.2016 12:00:00,4.76,85.6
18.12.2016 12:10:00,4.73,85.8
18.12.2016 12:20:00,4.78,85.7
18.12.2016 12:30:00,4.81,84.9
18.12.2016 12:40:00,4.82,84.4
18.12.2016 12:50:00,4.92,83.7
18.12.2016 13:00:00,5.02,82.5
18.12.2016 13:10:00,5.03,81.8
18.12.2016 13:20:00,5.07,81.7
18.12.2016 13:30:00,4.89,82.2
18.12.2016 13:40:00,4.74,83
18.12.2016 13:50:00,4.67,83.2
18.12.2016 14:00:00,4.67,83.1
18.12.2016 14:10:00,4.62,83.2
18.12.2016 14:20:00,4.6,83.5
18.12.2016 14:30:00,4.54,84.2
18.12.2016 14:40:00,4.44,84.9
18.12.2016 14:50:00,4.3,86.5
18.12.2016 15:00:00,4.27,86.7
18.12.2016 15:10:00,4.27,86.3
18.12.2016 15:20:00,4.27,85.9
18.12.2016 15:30:00,4.27,85.5
18.12.2016 15:40:00,4.28,85.2
18.12.2016 15:50:00,4.27,85.2
18.12.2016 16:00:00,4.27,85.2
18.12.2016 16:10:00,4.27,85.2
18.12.2016 16:20:00,4.24,85.1
18.12.2016 16:30:00,4.13,85.5
18.12.2016 16:40:00,4.07,86
18.12.2016 16:50:00,4.03,86.6
18.12.2016 17:00:00,4,86.7
18.12.2016 17:10:00,3.9,88.2
18.12.2016 17:20:00,3.82,88.8
18.12.2016 17:30:00,3.8,88.8
18.12.2016 17:40:00,3.79,88.8
18.12.2016 17:50:00,3.8,88.7
18.12.2016 18:00:00,3.76,88.6
18.12.2016 18:10:00,3.75,88.7
18.12.2016 18:20:00,3.76,88.6
18.12.2016 18:30:00,3.73,88.9
18.12.2016 18:40:00,3.72,89.1
18.12.2016 18:50:00,3.67,89.9
18.12.2016 19:00:00,3.67,90.3
18.12.2016 19:10:00,3.63,90.7
18.12.2016 19:20:00,3.55,91.2
18.12.2016 19:30:00,3.47,91.6
18.12.2016 19:40:00,3.49,91.7
18.12.2016 19:50:00,3.56,91.5
18.12.2016 20:00:00,3.66,91.1
18.12.2016 20:10:00,3.64,91
18.12.2016 20:20:00,3.6,91.5
18.12.2016 20:30:00,3.6,91.7
18.12.2016 20:40:00,3.53,92
18.12.2016 20:50:00,3.58,92.3
18.12.2016 21:00:00,3.57,92.1
18.12.2016 21:10:00,3.53,92.4
18.12.2016 21:20:00,3.53,92.7
18.12.2016 21:30:00,3.59,92.8
18.12.2016 21:40:00,3.61,92.6
18.12.2016 21:50:00,3.57,92.9
18.12.2016 22:00:00,3.55,93.1
18.12.2016 22:10:00,3.54,93.1
18.12.2016 22:20:00,3.61,93.2
18.12.2016 22:30:00,3.67,93
18.12.2016 22:40:00,3.58,92.8
18.12.2016 22:50:00,3.43,93.6
18.12.2016 23:00:00,3.56,94.3
18.12.2016 23:10:00,3.51,94
18.12.2016 23:20:00,3.45,94.2
18.12.2016 23:30:00,3.29,94.5
18.12.2016 23:40:00,3.3,95.1
18.12.2016 23:50:00,3.27,95.2
19.12.2016 00:00:00,3.26,95.7
19.12.2016 00:10:00,3.34,95.9
19.12.2016 00:20:00,3.28,95.8
19.12.2016 00:30:00,3.23,96
19.12.2016 00:40:00,3.16,96.2
19.12.2016 00:50:00,3.23,96.7
19.12.2016 01:00:00,3.16,96.5
19.12.2016 01:10:00,3.32,96.9
19.12.2016 01:20:00,3.12,96.5
19.12.2016 01:30:00,3.04,96.8
19.12.2016 01:40:00,3.12,97
19.12.2016 01:50:00,2.97,96.9
19.12.2016 02:00:00,2.93,97.1
19.12.2016 02:10:00,2.82,97.1
19.12.2016 02:20:00,2.9,97.4
19.12.2016 02:30:00,2.81,97.3
19.12.2016 02:40:00,2.81,97.5
19.12.2016 02:50:00,2.97,97.7
19.12.2016 03:00:00,2.97,97.6
19.12.2016 03:10:00,2.89,97.4
19.12.2016 03:20:00,2.88,97.5
19.12.2016 03:30:00,2.93,97.6
19.12.2016 03:40:00,2.93,97.5
19.12.2016 03:50:00,2.82,97.3
19.12.2016 04:00:00,2.9,97.7
19.12.2016 04:10:00,2.83,97.4
19.12.2016 04:20:00,2.8,97.5
19.12.2016 04:30:00,2.74,97.6
19.12.2016 04:40:00,2.65,97.6
19.12.2016 04:50:00,2.64,97.7
19.12.2016 05:00:00,2.68,97.9
19.12.2016 05:10:00,2.67,97.9
19.12.2016 05:20:00,2.67,97.9
19.12.2016 05:30:00,2.7,98.1
19.12.2016 05:40:00,2.7,98
19.12.2016 05:50:00,2.64,98.1
19.12.2016 06:00:00,2.67,98.2
19.12.2016 06:10:00,2.69,98.3
19.12.2016 06:20:00,2.83,98.4
19.12.2016 06:30:00,2.76,98.3
19.12.2016 06:40:00,2.71,98.3
19.12.2016 06:50:00,2.69,98.3
19.12.2016 07:00:00,2.76,98.5
19.12.2016 07:10:00,2.77,98.4
19.12.2016 07:20:00,2.72,98.4
19.12.2016 07:30:00,2.71,98.4
19.12.2016 07:40:00,2.67,98.4
19.12.2016 07:50:00,2.7,98.5
19.12.2016 08:00:00,2.77,98.6
19.12.2016 08:10:00,2.72,98.4
19.12.2016 08:20:00,2.75,98.5
19.12.2016 08:30:00,2.68,98.3
19.12.2016 08:40:00,2.73,98.2
19.12.2016 08:50:00,2.75,98.1
19.12.2016 09:00:00,2.74,97.9
19.12.2016 09:10:00,2.65,97.7
19.12.2016 09:20:00,2.71,97.7
19.12.2016 09:30:00,2.77,97.2
19.12.2016 09:40:00,2.83,96.5
19.12.2016 09:50:00,2.84,96.2
19.12.2016 10:00:00,3.12,95.3
19.12.2016 10:10:00,3.13,93.8
19.12.2016 10:20:00,3.07,93.9
19.12.2016 10:30:00,3.23,93.6
19.12.2016 10:40:00,3.21,92.8
19.12.2016 10:50:00,3.23,91.5
19.12.2016 11:00:00,3.42,90.7
19.12.2016 11:10:00,3.31,89.9
19.12.2016 11:20:00,3.27,87.3
19.12.2016 11:30:00,3.28,86.6
19.12.2016 11:40:00,3.29,82.8
19.12.2016 11:50:00,3.31,82.1
19.12.2016 12:00:00,3.22,79.6
19.12.2016 12:10:00,3.19,79.3
19.12.2016 12:20:00,3.22,80.2
19.12.2016 12:30:00,3.19,79
19.12.2016 12:40:00,3.12,79.4
19.12.2016 12:50:00,3.06,79.2
19.12.2016 13:00:00,3.1,79.7
19.12.2016 13:10:00,3.18,79.8
19.12.2016 13:20:00,3.14,79
19.12.2016 13:30:00,3.16,78.9
19.12.2016 13:40:00,3.17,78.4
19.12.2016 13:50:00,3.24,78.1
19.12.2016 14:00:00,3.22,78.5
19.12.2016 14:10:00,3.14,77.9
19.12.2016 14:20:00,3.17,78.3
19.12.2016 14:30:00,3.17,77.9
19.12.2016 14:40:00,3.14,78
19.12.2016 14:50:00,3.08,77.8
19.12.2016 15:00:00,3.07,77.4
19.12.2016 15:10:00,3.13,77.6
19.12.2016 15:20:00,3.12,77.8
19.12.2016 15:30:00,3.07,78.1
19.12.2016 15:40:00,3.03,78.5
19.12.2016 15:50:00,2.95,79
19.12.2016 16:00:00,3,78.8
19.12.2016 16:10:00,3,79
19.12.2016 16:20:00,3,79.1
19.12.2016 16:30:00,3,79
19.12.2016 16:40:00,3.05,78.5
19.12.2016 16:50:00,3.07,78.4
19.12.2016 17:00:00,3.02,78.9
19.12.2016 17:10:00,2.93,79.7
19.12.2016 17:20:00,2.87,79.7
19.12.2016 17:30:00,2.87,79.5
19.12.2016 17:40:00,2.87,79.5
19.12.2016 17:50:00,2.91,79.4
19.12.2016 18:00:00,2.9,80.2
19.12.2016 18:10:00,2.88,81.6
19.12.2016 18:20:00,2.95,81.5
19.12.2016 18:30:00,2.72,82.6
19.12.2016 18:40:00,2.61,84.1
19.12.2016 18:50:00,2.5,83.9
19.12.2016 19:00:00,2.4,83.7
19.12.2016 19:10:00,2.32,84.1
19.12.2016 19:20:00,2.25,84.4
19.12.2016 19:30:00,2.17,85
19.12.2016 19:40:00,2.04,85.1
19.12.2016 19:50:00,1.92,84.6
19.12.2016 20:00:00,1.82,83.8
19.12.2016 20:10:00,1.77,84
19.12.2016 20:20:00,1.68,84.3
19.12.2016 20:30:00,1.56,83.6
19.12.2016 20:40:00,1.48,83.5
19.12.2016 20:50:00,1.31,83.7
19.12.2016 21:00:00,1.17,84.5
19.12.2016 21:10:00,1.02,85.4
19.12.2016 21:20:00,0.84,86.3
19.12.2016 21:30:00,0.7,86.8
19.12.2016 21:40:00,0.6,87.2
19.12.2016 21:50:00,0.55,87.2
19.12.2016 22:00:00,0.28,87.6
19.12.2016 22:10:00,-0.04,88.9
19.12.2016 22:20:00,-0.13,89.8
19.12.2016 22:30:00,0,90.6
19.12.2016 22:40:00,0,89.1
19.12.2016 22:50:00,-0.4,90.2
19.12.2016 23:00:00,-0.68,91.3
19.12.2016 23:10:00,-0.66,92.2
19.12.2016 23:20:00,-0.67,91.6
19.12.2016 23:30:00,-1.02,91.9
19.12.2016 23:40:00,-1.13,93.1
19.12.2016 23:50:00,-1.4,93.2
20.12.2016 00:00:00,-1.24,94.3
20.12.2016 00:10:00,-1.24,93.8
20.12.2016 00:20:00,-1.42,93.7
20.12.2016 00:30:00,-1.51,94
20.12.2016 00:40:00,-1.58,94.4
20.12.2016 00:50:00,-1.66,94.6
20.12.2016 01:00:00,-1.64,94.7
20.12.2016 01:10:00,-1.86,94.8
20.12.2016 01:20:00,-1.97,95.2
20.12.2016 01:30:00,-2,95.6
20.12.2016 01:40:00,-1.89,95.8
20.12.2016 01:50:00,-1.95,95.7
20.12.2016 02:00:00,-1.95,95.9
20.12.2016 02:10:00,-1.99,95.8
20.12.2016 02:20:00,-2.19,95.8
20.12.2016 02:30:00,-2.37,96.1
20.12.2016 02:40:00,-2.19,96.7
20.12.2016 02:50:00,-2.01,96.7
20.12.2016 03:00:00,-2.11,96.4
20.12.2016 03:10:00,-2.44,96
20.12.2016 03:20:00,-2.64,96.4
20.12.2016 03:30:00,-2.44,96.9
20.12.2016 03:40:00,-2.12,97.2
20.12.2016 03:50:00,-2.01,97
20.12.2016 04:00:00,-2,96.8
20.12.2016 04:10:00,-2.02,96.7
20.12.2016 04:20:00,-1.96,96.8
20.12.2016 04:30:00,-1.87,96.7
20.12.2016 04:40:00,-1.79,96.5
20.12.2016 04:50:00,-1.68,96.1
20.12.2016 05:00:00,-1.75,95.8
20.12.2016 05:10:00,-1.49,95.8
20.12.2016 05:20:00,-1.43,95.2
20.12.2016 05:30:00,-1.31,94.6
20.12.2016 05:40:00,-1.24,94.1
20.12.2016 05:50:00,-1.14,93.3
20.12.2016 06:00:00,-1.09,92.9
20.12.2016 06:10:00,-0.96,92.3
20.12.2016 06:20:00,-0.91,92
20.12.2016 06:30:00,-1,91.8
20.12.2016 06:40:00,-0.93,92.5
20.12.2016 06:50:00,-0.8,91.5
20.12.2016 07:00:00,-0.92,91.3
20.12.2016 07:10:00,-0.87,92.3
20.12.2016 07:20:00,-0.74,91.2
20.12.2016 07:30:00,-0.79,90.9
20.12.2016 07:40:00,-0.72,91
20.12.2016 07:50:00,-0.57,90.2
20.12.2016 08:00:00,-0.59,89.9
20.12.2016 08:10:00,-0.53,89.6
20.12.2016 08:20:00,-0.45,89.4
20.12.2016 08:30:00,-0.42,88.5
20.12.2016 08:40:00,-0.31,87.5
20.12.2016 08:50:00,-0.4,87.4
20.12.2016 09:00:00,-0.27,87.6
20.12.2016 09:10:00,-0.2,86.8
20.12.2016 09:20:00,-0.17,87.3
20.12.2016 09:30:00,0.14,87.2
20.12.2016 09:40:00,0.43,85.1
20.12.2016 09:50:00,0.27,86.3
20.12.2016 10:00:00,0.08,87
20.12.2016 10:10:00,0.28,87.1
20.12.2016 10:20:00,0.57,85.6
20.12.2016 10:30:00,0.5,84.6
20.12.2016 10:40:00,0.28,86.3
20.12.2016 10:50:00,0.32,85.4
20.12.2016 11:00:00,0.44,84.9
20.12.2016 11:10:00,0.9,83.8
20.12.2016 11:20:00,1.35,80.4
20.12.2016 11:30:00,1.26,79.5
20.12.2016 11:40:00,1.35,79.3
20.12.2016 11:50:00,1.33,78.5
20.12.2016 12:00:00,1.43,78.6
20.12.2016 12:10:00,1.55,77.8
20.12.2016 12:20:00,1.73,77.6
20.12.2016 12:30:00,2,76.5
20.12.2016 12:40:00,2.59,74.9
20.12.2016 12:50:00,2.79,72.9
20.12.2016 13:00:00,3.18,72.1
20.12.2016 13:10:00,3.51,70.5
20.12.2016 13:20:00,3.28,70.7
20.12.2016 13:30:00,3.46,70.9
20.12.2016 13:40:00,3.99,68.59
20.12.2016 13:50:00,3.52,69.32
20.12.2016 14:00:00,2.91,71.5
20.12.2016 14:10:00,2.92,72.6
20.12.2016 14:20:00,2.69,73.3
20.12.2016 14:30:00,2.62,74.9
20.12.2016 14:40:00,2.56,75.9
20.12.2016 14:50:00,2.28,77.4
20.12.2016 15:00:00,1.83,79.1
20.12.2016 15:10:00,1.48,80.6
20.12.2016 15:20:00,1.21,81.8
20.12.2016 15:30:00,1.03,82.3
20.12.2016 15:40:00,0.69,83.4
20.12.2016 15:50:00,0.26,85.2
20.12.2016 16:00:00,-0.17,87
20.12.2016 16:10:00,-0.5,88.3
20.12.2016 16:20:00,-0.75,89.2
20.12.2016 16:30:00,-0.84,90.1
20.12.2016 16:40:00,-0.68,90
20.12.2016 16:50:00,-0.64,89.4
20.12.2016 17:00:00,-0.56,88.3
20.12.2016 17:10:00,-0.87,88.9
20.12.2016 17:20:00,-0.86,89.3
20.12.2016 17:30:00,-0.76,88.4
20.12.2016 17:40:00,-0.75,87.8
20.12.2016 17:50:00,-0.74,86.9
20.12.2016 18:00:00,-0.73,85.6
20.12.2016 18:10:00,-0.73,83.7
20.12.2016 18:20:00,-0.82,82.8
20.12.2016 18:30:00,-1.04,83.3
20.12.2016 18:40:00,-1.11,83.2
20.12.2016 18:50:00,-1.08,82.8
20.12.2016 19:00:00,-1.15,83.1
20.12.2016 19:10:00,-1.22,83.3
20.12.2016 19:20:00,-1.21,83.3
20.12.2016 19:30:00,-1.26,83
20.12.2016 19:40:00,-1.4,83.4
20.12.2016 19:50:00,-1.58,84.3
20.12.2016 20:00:00,-1.81,85.3
20.12.2016 20:10:00,-2.02,85.8
20.12.2016 20:20:00,-2,85.5
20.12.2016 20:30:00,-1.83,84.5
20.12.2016 20:40:00,-1.8,83.9
20.12.2016 20:50:00,-1.89,84.1
20.12.2016 21:00:00,-1.99,84.6
20.12.2016 21:10:00,-2.03,84.4
20.12.2016 21:20:00,-2.02,84.5
20.12.2016 21:30:00,-2,84.2
20.12.2016 21:40:00,-2,84.2
20.12.2016 21:50:00,-2,83.8
20.12.2016 22:00:00,-2.1,83.9
20.12.2016 22:10:00,-2.17,83.9
20.12.2016 22:20:00,-2.33,84.3
20.12.2016 22:30:00,-2.4,84.6
20.12.2016 22:40:00,-2.47,84.6
20.12.2016 22:50:00,-2.53,84.7
20.12.2016 23:00:00,-2.53,84.6
20.12.2016 23:10:00,-2.47,84.3
20.12.2016 23:20:00,-2.47,84.2
20.12.2016 23:30:00,-2.56,84.3
20.12.2016 23:40:00,-2.67,85
20.12.2016 23:50:00,-2.64,84.9
21.12.2016 00:00:00,-2.5,83.9
21.12.2016 00:10:00,-2.56,83.8
21.12.2016 00:20:00,-2.61,84
21.12.2016 00:30:00,-2.62,84
21.12.2016 00:40:00,-2.78,83.9
21.12.2016 00:50:00,-3.07,85.6
21.12.2016 01:00:00,-3.15,86.1
21.12.2016 01:10:00,-3.11,85.7
21.12.2016 01:20:00,-2.94,85.4
21.12.2016 01:30:00,-2.98,84.7
21.12.2016 01:40:00,-3.17,85.5
21.12.2016 01:50:00,-3.19,85.9
21.12.2016 02:00:00,-3.24,85.6
21.12.2016 02:10:00,-3.97,87.2
21.12.2016 02:20:00,-4.18,89.7
21.12.2016 02:30:00,-3.78,89.8
21.12.2016 02:40:00,-3.36,88.1
21.12.2016 02:50:00,-3.46,87
21.12.2016 03:00:00,-3.7,87.8
21.12.2016 03:10:00,-3.85,88.6
21.12.2016 03:20:00,-4.13,88.7
21.12.2016 03:30:00,-4.13,90
21.12.2016 03:40:00,-4.27,89.1
21.12.2016 03:50:00,-4.61,91
21.12.2016 04:00:00,-4.83,91.4
21.12.2016 04:10:00,-4.87,92.7
21.12.2016 04:20:00,-4.62,92.7
21.12.2016 04:30:00,-4.74,92.2
21.12.2016 04:40:00,-4.78,92.3
21.12.2016 04:50:00,-4.82,92.3
21.12.2016 05:00:00,-4.83,92.2
21.12.2016 05:10:00,-4.79,92.5
21.12.2016 05:20:00,-4.77,92.2
21.12.2016 05:30:00,-4.74,91.9
21.12.2016 05:40:00,-4.85,91.8
21.12.2016 05:50:00,-4.76,92.1
21.12.2016 06:00:00,-4.81,91.8
21.12.2016 06:10:00,-4.93,92.1
21.12.2016 06:20:00,-4.87,92.3
21.12.2016 06:30:00,-4.83,92.6
21.12.2016 06:40:00,-4.62,92.3
21.12.2016 06:50:00,-4.54,92
21.12.2016 07:00:00,-4.51,91.5
21.12.2016 07:10:00,-4.48,91.1
21.12.2016 07:20:00,-4.84,90.9
21.12.2016 07:30:00,-4.76,92.9
21.12.2016 07:40:00,-4.22,92.6
21.12.2016 07:50:00,-4.25,91.5
21.12.2016 08:00:00,-4.4,91.6
21.12.2016 08:10:00,-4.29,91.1
21.12.2016 08:20:00,-4.37,91.2
21.12.2016 08:30:00,-4.25,91.2
21.12.2016 08:40:00,-4.33,90.4
21.12.2016 08:50:00,-4.73,90.7
21.12.2016 09:00:00,-4.7,91.4
21.12.2016 09:10:00,-4.62,91.9
21.12.2016 09:20:00,-4.27,91.1
21.12.2016 09:30:00,-4.07,90.7
21.12.2016 09:40:00,-3.72,89.7
21.12.2016 09:50:00,-3.31,88.4
21.12.2016 10:00:00,-2.87,86.7
21.12.2016 10:10:00,-2.68,85.5
21.12.2016 10:20:00,-2.48,85
21.12.2016 10:30:00,-2.09,84.2
21.12.2016 10:40:00,-1.43,81.4
21.12.2016 10:50:00,-1.34,80.5
21.12.2016 11:00:00,-1.41,81.5
21.12.2016 11:10:00,-1.16,81.2
21.12.2016 11:20:00,-0.73,79.8
21.12.2016 11:30:00,-0.86,80.3
21.12.2016 11:40:00,-0.79,81.1
21.12.2016 11:50:00,-0.48,80.2
21.12.2016 12:00:00,-0.05,77.8
21.12.2016 12:10:00,0.24,75.9
21.12.2016 12:20:00,1.02,73.8
21.12.2016 12:30:00,1.43,71.2
21.12.2016 12:40:00,1.84,70.1
21.12.2016 12:50:00,2.35,68.64
21.12.2016 13:00:00,2.7,66.7
21.12.2016 13:10:00,2.9,65.32
21.12.2016 13:20:00,3.12,64.7
21.12.2016 13:30:00,3.35,64.42
21.12.2016 13:40:00,3.54,63.48
21.12.2016 13:50:00,3.6,63.27
21.12.2016 14:00:00,3.55,63.36
21.12.2016 14:10:00,3.63,63.53
21.12.2016 14:20:00,3.96,62.64
21.12.2016 14:30:00,4.12,62.51
21.12.2016 14:40:00,4.28,61.84
21.12.2016 14:50:00,4.17,62.37
21.12.2016 15:00:00,3.95,63.1
21.12.2016 15:10:00,3.4,65.26
21.12.2016 15:20:00,2.96,67.08
21.12.2016 15:30:00,2.76,68.21
21.12.2016 15:40:00,2.72,68.39
21.12.2016 15:50:00,2.24,69.84
21.12.2016 16:00:00,2.05,70.7
21.12.2016 16:10:00,1.98,71.2
21.12.2016 16:20:00,1.82,71.9
21.12.2016 16:30:00,1.68,72.4
21.12.2016 16:40:00,1.45,73.1
21.12.2016 16:50:00,1.27,73.8
21.12.2016 17:00:00,1.32,73.3
21.12.2016 17:10:00,1.09,74
21.12.2016 17:20:00,0.81,75.2
21.12.2016 17:30:00,0.56,76.7
21.12.2016 17:40:00,0.47,77.3
21.12.2016 17:50:00,0.26,78.4
21.12.2016 18:00:00,-0.02,79.6
21.12.2016 18:10:00,-0.21,80.6
21.12.2016 18:20:00,-0.36,81.8
21.12.2016 18:30:00,-0.56,82.9
21.12.2016 18:40:00,-0.62,83.5
21.12.2016 18:50:00,-0.6,83.4
21.12.2016 19:00:00,-0.61,83.2
21.12.2016 19:10:00,-0.71,83.1
21.12.2016 19:20:00,-0.92,83.5
21.12.2016 19:30:00,-1,84
21.12.2016 19:40:00,-1.24,85
21.12.2016 19:50:00,-1.34,85.9
21.12.2016 20:00:00,-1.28,85.9
21.12.2016 20:10:00,-1.43,85.9
21.12.2016 20:20:00,-1.75,87.1
21.12.2016 20:30:00,-1.94,88.4
21.12.2016 20:40:00,-1.74,88.5
21.12.2016 20:50:00,-1.62,87.8
21.12.2016 21:00:00,-1.65,87.5
21.12.2016 21:10:00,-1.69,87.7
21.12.2016 21:20:00,-1.79,87.9
21.12.2016 21:30:00,-1.89,88
21.12.2016 21:40:00,-2.14,88.6
21.12.2016 21:50:00,-2.35,89.3
21.12.2016 22:00:00,-2.36,89.7
21.12.2016 22:10:00,-2.4,90
21.12.2016 22:20:00,-2.43,90.1
21.12.2016 22:30:00,-2.42,90.5
21.12.2016 22:40:00,-2.35,90.4
21.12.2016 22:50:00,-2.41,90.2
21.12.2016 23:00:00,-2.46,90.2
21.12.2016 23:10:00,-2.42,90.3
21.12.2016 23:20:00,-2.4,90.1
21.12.2016 23:30:00,-2.41,90.1
21.12.2016 23:40:00,-2.49,90.1
21.12.2016 23:50:00,-2.57,90.2
22.12.2016 00:00:00,-2.65,90.5
22.12.2016 00:10:00,-2.61,90.7
22.12.2016 00:20:00,-2.48,90.5
22.12.2016 00:30:00,-2.4,90.2
22.12.2016 00:40:00,-2.33,89.9
22.12.2016 00:50:00,-2.33,89.7
22.12.2016 01:00:00,-2.41,89.9
22.12.2016 01:10:00,-2.35,89.8
22.12.2016 01:20:00,-2.34,89.9
22.12.2016 01:30:00,-2.3,89.8
22.12.2016 01:40:00,-2.28,89.6
22.12.2016 01:50:00,-2.31,89.7
22.12.2016 02:00:00,-2.37,89.9
22.12.2016 02:10:00,-2.39,89.9
22.12.2016 02:20:00,-2.37,90.1
22.12.2016 02:30:00,-2.33,90.2
22.12.2016 02:40:00,-2.25,90.1
22.12.2016 02:50:00,-2.22,89.9
22.12.2016 03:00:00,-2.23,89.9
22.12.2016 03:10:00,-2.14,89.9
22.12.2016 03:20:00,-1.95,89.5
22.12.2016 03:30:00,-1.83,89.6
22.12.2016 03:40:00,-1.96,89.5
22.12.2016 03:50:00,-1.87,90.4
22.12.2016 04:00:00,-1.63,89.6
22.12.2016 04:10:00,-1.65,89.5
22.12.2016 04:20:00,-1.71,89.4
22.12.2016 04:30:00,-2.16,90.1
22.12.2016 04:40:00,-2.01,91.2
22.12.2016 04:50:00,-2.04,90.5
22.12.2016 05:00:00,-2.36,90.7
22.12.2016 05:10:00,-2.51,91.3
22.12.2016 05:20:00,-2.36,92
22.12.2016 05:30:00,-2.06,91.7
22.12.2016 05:40:00,-1.91,91.2
22.12.2016 05:50:00,-1.96,90.8
22.12.2016 06:00:00,-2.14,90.9
22.12.2016 06:10:00,-2.27,91.4
22.12.2016 06:20:00,-2.25,91.8
22.12.2016 06:30:00,-2.17,91.7
22.12.2016 06:40:00,-2.08,92
22.12.2016 06:50:00,-2.09,91.4
22.12.2016 07:00:00,-2.41,91.3
22.12.2016 07:10:00,-2.6,92.1
22.12.2016 07:20:00,-2.6,92.4
22.12.2016 07:30:00,-2.62,92.6
22.12.2016 07:40:00,-2.56,92.9
22.12.2016 07:50:00,-2.42,92.9
22.12.2016 08:00:00,-2.31,92.6
22.12.2016 08:10:00,-2.35,92.2
22.12.2016 08:20:00,-2.41,92.3
22.12.2016 08:30:00,-2.42,92.4
22.12.2016 08:40:00,-2.16,92.5
22.12.2016 08:50:00,-2.07,91.4
22.12.2016 09:00:00,-2.14,91.7
22.12.2016 09:10:00,-2,91.5
22.12.2016 09:20:00,-2.03,91.3
22.12.2016 09:30:00,-1.94,91.2
22.12.2016 09:40:00,-1.82,91
22.12.2016 09:50:00,-1.61,90.5
22.12.2016 10:00:00,-1.34,89.6
22.12.2016 10:10:00,-1.03,88.8
22.12.2016 10:20:00,-0.49,87.1
22.12.2016 10:30:00,-0.04,85
22.12.2016 10:40:00,0.33,83.8
22.12.2016 10:50:00,0.75,82.8
22.12.2016 11:00:00,1.18,80.9
22.12.2016 11:10:00,1.42,80.6
22.12.2016 11:20:00,1.73,79.3
22.12.2016 11:30:00,1.75,78.7
22.12.2016 11:40:00,1.98,78.4
22.12.2016 11:50:00,2.21,77.7
22.12.2016 12:00:00,2.36,77.1
22.12.2016 12:10:00,2.4,77.2
22.12.2016 12:20:00,2.75,76.4
22.12.2016 12:30:00,2.89,76
22.12.2016 12:40:00,3,75.5
22.12.2016 12:50:00,3.11,75.2
22.12.2016 13:00:00,3.17,74.6
22.12.2016 13:10:00,3.08,74.6
22.12.2016 13:20:00,3.06,74.9
22.12.2016 13:30:00,3.18,74.5
22.12.2016 13:40:00,3.43,73.3
22.12.2016 13:50:00,3.36,73.6
22.12.2016 14:00:00,3.3,73.9
22.12.2016 14:10:00,3.55,72.7
22.12.2016 14:20:00,3.71,71.6
22.12.2016 14:30:00,3.72,71.8
22.12.2016 14:40:00,3.67,71.5
22.12.2016 14:50:00,3.14,73.4
22.12.2016 15:00:00,2.8,75
22.12.2016 15:10:00,2.76,75.4
22.12.2016 15:20:00,2.84,75.3
22.12.2016 15:30:00,2.8,75.5
22.12.2016 15:40:00,2.68,75.7
22.12.2016 15:50:00,2.54,76.5
22.12.2016 16:00:00,2.51,76.7
22.12.2016 16:10:00,2.48,77.1
22.12.2016 16:20:00,2.45,77.5
22.12.2016 16:30:00,2.32,78
22.12.2016 16:40:00,2.35,78.3
22.12.2016 16:50:00,2.46,78
22.12.2016 17:00:00,2.54,77.7
22.12.2016 17:10:00,2.4,77.8
22.12.2016 17:20:00,2.13,79.9
22.12.2016 17:30:00,2.18,79.8
22.12.2016 17:40:00,2.02,79.7
22.12.2016 17:50:00,1.75,80.6
22.12.2016 18:00:00,1.59,81.6
22.12.2016 18:10:00,1.48,82.8
22.12.2016 18:20:00,1.39,83.8
22.12.2016 18:30:00,1.25,83.9
22.12.2016 18:40:00,1.13,84.5
22.12.2016 18:50:00,1.13,85.1
22.12.2016 19:00:00,1.06,85.6
22.12.2016 19:10:00,0.96,86.9
22.12.2016 19:20:00,0.8,88
22.12.2016 19:30:00,0.66,89.6
22.12.2016 19:40:00,0.58,90.6
22.12.2016 19:50:00,0.56,91.5
22.12.2016 20:00:00,0.48,92.1
22.12.2016 20:10:00,0.41,92.6
22.12.2016 20:20:00,0.4,93.2
22.12.2016 20:30:00,0.4,93.5
22.12.2016 20:40:00,0.34,93.7
22.12.2016 20:50:00,0.39,94
22.12.2016 21:00:00,0.39,94
22.12.2016 21:10:00,0.33,94.1
22.12.2016 21:20:00,0.27,94.4
22.12.2016 21:30:00,0.29,94.7
22.12.2016 21:40:00,0.32,94.9
22.12.2016 21:50:00,0.35,95
22.12.2016 22:00:00,0.35,95
22.12.2016 22:10:00,0.28,95
22.12.2016 22:20:00,0.31,95.2
